Unnamed: 0,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,foods,zip
364,pQuZDnefX038xurT1BhDXA,keens-steakhouse-new-york,Keens Steakhouse,https://s3-media3.fl.yelpcdn.com/bphoto/4aZmVaA2EUXrgWkA5xq-NA/o.jpg,False,https://www.yelp.com/biz/keens-steakhouse-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,3029,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'pubs', 'title': 'Pubs'}]",4.0,"{'latitude': 40.75071, 'longitude': -73.98652}",['delivery'],$$$$,"{'address1': '72 W 36th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['72 W 36th St', 'New York, NY 10018']}",12129473636.0,(212) 947-3636,944.8635250831672,"['steak', 'desserts', 'pubs']",10018
365,KxyH5zvTyXawl17lHjA4SQ,beyond-sushi-new-york-5,Beyond Sushi,https://s3-media1.fl.yelpcdn.com/bphoto/6PcAVQfW6Eylwrt8izuTnA/o.jpg,False,https://www.yelp.com/biz/beyond-sushi-new-york-5?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,696,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",4.5,"{'latitude': 40.75247, 'longitude': -73.98845}","['pickup', 'delivery']",$$,"{'address1': '134 West 37th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['134 West 37th St', 'New York, NY 10018']}",12125640869.0,(212) 564-0869,1201.6363782939231,"['vegan', 'vegetarian', 'gluten_free']",10018
366,bEXTA_Gwo2oVg4gnFd9fNA,ai-fiori-new-york,Ai Fiori,https://s3-media3.fl.yelpcdn.com/bphoto/1UdIOOfNsa-FPb9FXKuAxA/o.jpg,False,https://www.yelp.com/biz/ai-fiori-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,1459,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'french', 'title': 'French'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.7500752, 'longitude': -73.9837835}",[],$$$$,"{'address1': '400 5th Ave', 'address2': 'Ste 2', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['400 5th Ave', 'Ste 2', 'New York, NY 10018']}",12126138660.0,(212) 613-8660,737.1165900716484,"['italian', 'french', 'cocktailbars']",10018
367,LQHegfNHe7ylY3bocrFlpg,calle-dao-bryant-park-new-york,Calle Dao - Bryant Park,https://s3-media1.fl.yelpcdn.com/bphoto/EHOTrmJDvWDE3RbRSoq8-g/o.jpg,False,https://www.yelp.com/biz/calle-dao-bryant-park-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,1877,"[{'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 40.752167, 'longitude': -73.98422161374535}","['pickup', 'delivery']",$$,"{'address1': '38 W 39th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['38 W 39th St', 'New York, NY 10018']}",12122219002.0,(212) 221-9002,944.2801296353017,"['cuban', 'cocktailbars', 'sandwiches']",10018
368,pDwhlX9jNBGnjvyGR9jYWQ,gabriel-kreuther-new-york,Gabriel Kreuther,https://s3-media2.fl.yelpcdn.com/bphoto/1tj5zYaAbSk1K_RM_KsKWA/o.jpg,False,https://www.yelp.com/biz/gabriel-kreuther-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,599,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': 40.754546, 'longitude': -73.982556}",['delivery'],$$$$,"{'address1': '41 W 42nd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['41 W 42nd St', 'New York, NY 10036']}",12122575826.0,(212) 257-5826,1117.604721022772,"['lounges', 'french']",10036
369,oTkzgr7hzOAdlP99Auj3GQ,momosan-ramen-and-sake-new-york-new-york,Momosan Ramen & Sake - New York,https://s3-media3.fl.yelpcdn.com/bphoto/y1zFJ01-X-A9vaCmH1if7g/o.jpg,False,https://www.yelp.com/biz/momosan-ramen-and-sake-new-york-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,1806,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 40.74993, 'longitude': -73.97746}","['pickup', 'delivery']",$$,"{'address1': '342 Lexington Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['342 Lexington Ave', 'New York, NY 10016']}",16462015529.0,(646) 201-5529,537.7551889009346,"['ramen', 'asianfusion']",10016
370,unWoFZeSWa0DK1YMekO_Uw,trademark-bar-kitchen-new-york,Trademark Bar + Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/aZ7xvwm29ZSw5RTE9pxTMA/o.jpg,False,https://www.yelp.com/biz/trademark-bar-kitchen-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,717,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,"{'latitude': 40.7503233942813, 'longitude': -73.9855566306885}","['pickup', 'delivery']",$$,"{'address1': '38 W 36th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['38 W 36th St', 'New York, NY 10018']}",16468582320.0,(646) 858-2320,861.8572735091751,"['venues', 'breakfast_brunch', 'tradamerican']",10018
371,IOHaEgK1zDvUvB3SfKuGCw,parker-and-quinn-new-york,Parker & Quinn,https://s3-media4.fl.yelpcdn.com/bphoto/6xuN0yyAi9PaxSAVVAgfrg/o.jpg,False,https://www.yelp.com/biz/parker-and-quinn-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,1606,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.752586217581296, 'longitude': -73.9850713153442}","['pickup', 'delivery']",$$,"{'address1': '64 W 39th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['64 W 39th St', 'New York, NY 10018']}",12127290277.0,(212) 729-0277,1023.3851900612076,"['newamerican', 'bars', 'breakfast_brunch']",10018
372,vlepW-Y_RDQaDMLtEwHWmg,bubo-new-york,Bubo,https://s3-media1.fl.yelpcdn.com/bphoto/S3Anv199Pb-P6-6YaQi7ig/o.jpg,False,https://www.yelp.com/biz/bubo-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,241,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.5,"{'latitude': 40.74598, 'longitude': -73.97753}","['pickup', 'delivery']",$$$,"{'address1': '515 3rd Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['515 3rd Ave', 'New York, NY 10016']}",12125323300.0,(212) 532-3300,105.94646801118769,"['cocktailbars', 'beerbar', 'tapas']",10016
373,1jAB_uaI8-P_wSqOo2S3KQ,mazu-szechuan-new-york,Mazu Szechuan,https://s3-media1.fl.yelpcdn.com/bphoto/8cFEkh35jpLEJ7YNM1uOkg/o.jpg,False,https://www.yelp.com/biz/mazu-szechuan-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,114,"[{'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"{'latitude': 40.745234, 'longitude': -73.97812}","['restaurant_reservation', 'pickup', 'delivery']",$$,"{'address1': '495 3rd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['495 3rd Ave', 'New York, NY 10016']}",16466093388.0,(646) 609-3388,22.479765422340183,"['szechuan', 'dimsum', 'wine_bars']",10016
374,z7H9ApIGopnDnQaglnPTzg,allora-ristorante-new-york-2,Allora Ristorante,https://s3-media1.fl.yelpcdn.com/bphoto/PFMCcufxzzNRQ6JOVX5jFQ/o.jpg,False,https://www.yelp.com/biz/allora-ristorante-new-york-2?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,760,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 40.75433, 'longitude': -73.97277}","['restaurant_reservation', 'delivery']",$$$,"{'address1': '145 E 47th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['145 E 47th St', 'New York, NY 10017']}",12127549800.0,(212) 754-9800,1128.2401945123188,"['italian', 'bars']",10017
375,A_YpTLbAlEqeLVSs9bxbEA,club-a-steakhouse-new-york,Club A Steakhouse,https://s3-media1.fl.yelpcdn.com/bphoto/KOAzq3JLOh-wxcAGV5_Bfw/o.jpg,False,https://www.yelp.com/biz/club-a-steakhouse-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,3286,"[{'alias': 'steak', 'title': 'Steakhouses'}]",4.5,"{'latitude': 40.76006, 'longitude': -73.96557}","['delivery', 'pickup']",$$$,"{'address1': '240 E 58th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['240 E 58th St', 'New York, NY 10022']}",12126884190.0,(212) 688-4190,1053.2066804664714,['steak'],10022
376,E9NMNWvV70HV5gB369N0EA,nerai-new-york,Nerai,https://s3-media1.fl.yelpcdn.com/bphoto/OtnDm6INo-qFcuvU-mjBPw/o.jpg,False,https://www.yelp.com/biz/nerai-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,673,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,"{'latitude': 40.760313566070415, 'longitude': -73.97302370552254}","['delivery', 'pickup']",$$$,"{'address1': '55 E 54th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['55 E 54th St', 'New York, NY 10022']}",12127595554.0,(212) 759-5554,859.2732132474121,"['greek', 'seafood', 'mediterranean']",10022
377,C-8mGN7lt5rIraO5n-15ug,the-smith-new-york-2,The Smith,https://s3-media2.fl.yelpcdn.com/bphoto/B9c_dlv3GFfi0ozNZW3fwQ/o.jpg,False,https://www.yelp.com/biz/the-smith-new-york-2?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,3086,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.755165, 'longitude': -73.967868}","['delivery', 'pickup']",$$,"{'address1': '956 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['956 2nd Ave', 'New York, NY 10022']}",12126442700.0,(212) 644-2700,537.3496609442213,"['newamerican', 'breakfast_brunch', 'cocktailbars']",10022
378,tnxb_qM5e7J5wIfYwJB3Ig,the-elgin-new-york,The Elgin,https://s3-media3.fl.yelpcdn.com/bphoto/-1BDRPuwJhVh4OpIPSUCvA/o.jpg,False,https://www.yelp.com/biz/the-elgin-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,254,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"{'latitude': 40.758194, 'longitude': -73.980905}","['delivery', 'pickup']",$$,"{'address1': '64 West 48th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['64 West 48th St', 'New York, NY 10036']}",12122212100.0,(212) 221-2100,892.6949141278702,"['cocktailbars', 'beerbar', 'newamerican']",10036
379,MmXZLVwWcYugi_TXSHmjeQ,sushi-by-bou-times-square-new-york,Sushi by Bou Times Square,https://s3-media1.fl.yelpcdn.com/bphoto/1KRei2z2WihJfoG_uV1bNQ/o.jpg,False,https://www.yelp.com/biz/sushi-by-bou-times-square-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,754,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,"{'latitude': 40.75851, 'longitude': -73.98322}",[],$$$$,"{'address1': '132 W 47th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['132 W 47th St', 'New York, NY 10036']}",19172687268.0,(917) 268-7268,1064.8198743169023,"['sushi', 'japanese']",10036
380,7iY35991NhQ1AShJZCNZgA,sakagura-new-york,Sakagura,https://s3-media4.fl.yelpcdn.com/bphoto/UTNso2U3VAiTXdDV98Jbzw/o.jpg,False,https://www.yelp.com/biz/sakagura-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,1867,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 40.7516467024541, 'longitude': -73.9729489318165}",['delivery'],$$$$,"{'address1': '211 E 43rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['211 E 43rd St', 'New York, NY 10017']}",12129537253.0,(212) 953-7253,108.00317144775248,['japanese'],10017
381,5TX0X8w5ssIACU_pnBEq6g,tonys-di-napoli-new-york-4,Tony's Di Napoli,https://s3-media2.fl.yelpcdn.com/bphoto/oiswc3JuBx8TGXROs56aMA/o.jpg,False,https://www.yelp.com/biz/tonys-di-napoli-new-york-4?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,2523,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.75641, 'longitude': -73.98547}","['delivery', 'pickup']",$$$,"{'address1': '147 W 43rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['147 W 43rd St', 'New York, NY 10036']}",12122210100.0,(212) 221-0100,1113.043751088067,"['italian', 'wine_bars', 'seafood']",10036
382,GjEE8vvjqb7eeHA3BGNxAw,barolo-east-new-york,Barolo East,https://s3-media2.fl.yelpcdn.com/bphoto/2vWA0SP2qR8V35pIVpOY9g/o.jpg,False,https://www.yelp.com/biz/barolo-east-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,253,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.75481, 'longitude': -73.97059}","['delivery', 'restaurant_reservation', 'pickup']",$$$,"{'address1': '214 E 49th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['214 E 49th St', 'New York, NY 10017']}",12127545710.0,(212) 754-5710,324.32478214317484,['italian'],10017
383,Ms1p17KsYteDlkvHnllC2g,soba-totto-new-york,Soba Totto,https://s3-media4.fl.yelpcdn.com/bphoto/1terBeLAFi3JQRaCgTcCmQ/o.jpg,False,https://www.yelp.com/biz/soba-totto-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,936,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 40.75142035952174, 'longitude': -73.97310626441747}","['delivery', 'pickup']",$$,"{'address1': '211 E 43rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['211 E 43rd St', 'New York, NY 10017']}",12125578200.0,(212) 557-8200,130.52892660524265,"['japanese', 'salad', 'bars']",10017
384,f7apP8A_0_KqcGQTK4V2TQ,aquavit-new-york,Aquavit,https://s3-media2.fl.yelpcdn.com/bphoto/_2QKubFyBJyuXbD71jMx0g/o.jpg,False,https://www.yelp.com/biz/aquavit-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,868,"[{'alias': 'scandinavian', 'title': 'Scandinavian'}]",4.0,"{'latitude': 40.76079, 'longitude': -73.97221}",[],$$$$,"{'address1': '65 E 55th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['65 E 55th St', 'New York, NY 10022']}",12123077311.0,(212) 307-7311,931.8015759018712,['scandinavian'],10022
385,-2aMphgYYnoxncuZ7xI3Gw,bierhaus-nyc-new-york-4,Bierhaus NYC,https://s3-media2.fl.yelpcdn.com/bphoto/KxKFQ4qV5158Fa5yK-rd0Q/o.jpg,False,https://www.yelp.com/biz/bierhaus-nyc-new-york-4?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,990,"[{'alias': 'german', 'title': 'German'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.0,"{'latitude': 40.75261, 'longitude': -73.97342}","['delivery', 'restaurant_reservation', 'pickup']",$$,"{'address1': '712 3rd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['712 3rd Ave', 'New York, NY 10017']}",12128672337.0,(212) 867-2337,13.307065674815748,"['german', 'sportsbars']",10017
386,YvWQMlMjtYmVmheH97tTlQ,crab-house-all-you-can-eat-seafood-new-york,Crab House All You Can Eat Seafood,https://s3-media2.fl.yelpcdn.com/bphoto/1J0qtJbyF3aYyTobEOzjgg/o.jpg,False,https://www.yelp.com/biz/crab-house-all-you-can-eat-seafood-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,757,"[{'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]",4.5,"{'latitude': 40.759664, 'longitude': -73.969776}","['delivery', 'pickup']",$$$$,"{'address1': '135 E 55th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['135 E 55th St', 'New York, NY 10022']}",12129330264.0,(212) 933-0264,848.9326591746362,"['buffets', 'seafood', 'cajun']",10022
387,dtk1Cstz5MHr-B1AOM_nXA,gyu-kaku-japanese-bbq-new-york-2,Gyu-Kaku Japanese BBQ,https://s3-media1.fl.yelpcdn.com/bphoto/mILeooG8uifa1UF1c5bWZA/o.jpg,False,https://www.yelp.com/biz/gyu-kaku-japanese-bbq-new-york-2?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,1294,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 40.75537, 'longitude': -73.97054}","['delivery', 'pickup']",$$$,"{'address1': '805 3rd Ave', 'address2': '2nd Flr', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['805 3rd Ave', '2nd Flr', 'New York, NY 10022']}",12127028816.0,(212) 702-8816,388.9764011391932,"['japanese', 'bbq', 'asianfusion']",10022
388,al9HKZ3kCJipAJW4uxzj4A,havana-central-new-york-6,Havana Central,https://s3-media2.fl.yelpcdn.com/bphoto/T7_bFqPy3C3abaHQgcg2dQ/o.jpg,False,https://www.yelp.com/biz/havana-central-new-york-6?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,2789,"[{'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 40.75833809808108, 'longitude': -73.98409870613455}","['delivery', 'restaurant_reservation', 'pickup']",$$,"{'address1': '151 W 46th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['151 W 46th St', 'New York, NY 10036']}",12123987440.0,(212) 398-7440,1114.248065038936,"['cuban', 'latin', 'wine_bars']",10036
389,UK1oGbr8GU2rufpnJR4-HQ,joes-home-of-soup-dumplings-new-york,Joe's Home of Soup Dumplings,https://s3-media2.fl.yelpcdn.com/bphoto/be2_IYJQ8TVE6v1FTAShxQ/o.jpg,False,https://www.yelp.com/biz/joes-home-of-soup-dumplings-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,426,"[{'alias': 'shanghainese', 'title': 'Shanghainese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.5,"{'latitude': 40.75723, 'longitude': -73.97702}","['delivery', 'pickup']",$$,"{'address1': '7 E 48th St', 'address2': 'between Fifth and Madison avenues', 'address3': None, 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['7 E 48th St', 'between Fifth and Madison avenues', 'New York, NY 10017']}",12123333868.0,(212) 333-3868,609.328838099431,"['shanghainese', 'noodles']",10017
390,MaoCNdHni6MLjM9iYQqHcg,frida-midtown-new-york,Frida Midtown,https://s3-media3.fl.yelpcdn.com/bphoto/zxU3h4lddLSTqKrd24k6EA/o.jpg,False,https://www.yelp.com/biz/frida-midtown-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,128,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 40.756610894855896, 'longitude': -73.96919065816803}","['delivery', 'restaurant_reservation', 'pickup']",$$$,"{'address1': '214 E 52nd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['214 E 52nd St', 'New York, NY 10022']}",12126885200.0,(212) 688-5200,563.783153125014,"['mexican', 'peruvian', 'cocktailbars']",10022
391,8oO6j7AlnAbMSJs9Oj9GIw,osteria-delbianco-new-york,Osteria Delbianco,https://s3-media1.fl.yelpcdn.com/bphoto/5Zg6JXS34dTIbRakd0ieaA/o.jpg,False,https://www.yelp.com/biz/osteria-delbianco-new-york?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,175,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.7573689002, 'longitude': -73.9764462233}","['delivery', 'restaurant_reservation', 'pickup']",$$$,"{'address1': '22 East 49th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['22 East 49th St', 'New York, NY 10017']}",12128385972.0,(212) 838-5972,595.3281680447661,['italian'],10017
392,3eBV6HwWcdHzJW3sUH-2hw,ichiran-times-square-new-york-4,ICHIRAN - Times Square,https://s3-media1.fl.yelpcdn.com/bphoto/rraxRhEHzSCMPznhFf075g/o.jpg,False,https://www.yelp.com/biz/ichiran-times-square-new-york-4?adjust_creative=yqBa9rXfqWjdNKUtmz7DRw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yqBa9rXfqWjdNKUtmz7DRw,770,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 40.7600737531204, 'longitude': -73.9833259411037}","['delivery', 'pickup']",$$,"{'address1': '152 W 49th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['152 W 49th St', 'New York, NY 10019']}",16469644294.0,(646) 964-4294,1187.8592528195302,"['ramen', 'noodles', 'desserts']",10019
